target_id,run_id,step,layer,match_class,selected_beta,family,kl,nll_damage,delta_b_mean,delta_b_median,delta_b_q10,delta_b_q25,delta_b_q75,delta_b_q90,delta_margin_mean,delta_margin_identity_max_abs,logit_delta_norm_mean,logit_delta_norm_median,cosine_alignment_mean,abs_cosine_alignment_mean,intact_margin_mean,intact_margin_median,intact_margin_std,intact_margin_q10,intact_margin_q25,intact_margin_q75,intact_margin_q90,baseline_nll
r5_s143000_l7,5,143000,7,C,0.434405196877,noise,0.6855157525451095,0.6635369459788008,-0.12982136011123657,-0.0625,-2.03125,-0.9375,0.8125,1.75,-0.12982136011123657,0.0,501.3255920410156,381.79022216796875,-0.00013196504733059555,0.00206162896938622,1.4460245370864868,0.8125,1.7007442782007882,0.125,0.3125,1.8125,3.8218750953674316,3.7323279115888806
r5_s143000_l8,5,143000,8,A,0.458203932499,block,0.5062560439109802,0.46452856063842773,-0.1224433034658432,-0.125,-1.84375,-0.875,0.65625,1.59375,-0.1224433034658432,0.0,377.48333740234375,325.3014831542969,-0.00018840991833712906,0.002182614989578724,1.4460245370864868,0.8125,1.7007442782007882,0.125,0.3125,1.8125,3.8218750953674316,3.7323279115888806
r5_s143000_l8,5,143000,8,A,0.458203932499,noise,0.49216005978760896,0.4743560508445457,-0.07477583736181259,-0.03125,-1.75,-0.8125,0.71875,1.5625,-0.07477583736181259,0.0,462.0211181640625,352.22894287109375,-8.45346730784513e-05,0.0019240877591073513,1.4460245370864868,0.8125,1.7007442782007882,0.125,0.3125,1.8125,3.8218750953674316,3.7323279115888806
r5_s143000_l9,5,143000,9,A,0.477344238099,block,0.4552549189991421,0.4697187476687965,-0.1428900808095932,-0.125,-1.6875,-0.8125,0.5625,1.375,-0.1428900808095932,0.0,383.0960388183594,293.1282958984375,-0.00028374948306009173,0.002010753145441413,1.4460245370864868,0.8125,1.7007442782007882,0.125,0.3125,1.8125,3.8218750953674316,3.7323279115888806
r5_s143000_l9,5,143000,9,A,0.477344238099,noise,0.4700069725513458,0.4556427796681728,-0.06575563549995422,0.0,-1.6414062976837158,-0.8125,0.71875,1.5,-0.06575563549995422,0.0,485.3167724609375,383.7447509765625,-8.27073454274796e-05,0.0017554856603965163,1.4460245370864868,0.8125,1.7007442782007882,0.125,0.3125,1.8125,3.8218750953674316,3.7323279115888806
r5_s143000_l10,5,143000,10,A,0.710123311225,block,0.8987416625022888,0.917668633990818,-0.4045172929763794,-0.3125,-2.3125,-1.25,0.5,1.40625,-0.4045172929763794,0.0,889.4102783203125,758.010986328125,-0.0003639588539954275,0.0010982105741277337,1.4460245370864868,0.8125,1.7007442782007882,0.125,0.3125,1.8125,3.8218750953674316,3.7323279115888806
r5_s143000_l10,5,143000,10,A,0.710123311225,noise,0.9134297260531673,0.9031211093620017,-0.0780368372797966,-0.03125,-2.375,-1.1875,1.0625,2.1875,-0.0780368372797966,0.0,1177.5885009765625,1066.820068359375,-6.41825536149554e-05,0.0010284382151439786,1.4460245370864868,0.8125,1.7007442782007882,0.125,0.3125,1.8125,3.8218750953674316,3.7323279115888806
r6_s14000_l1,6,14000,1,A,0.620363203761,block,0.5865197479724884,0.622334188885159,-0.12280607223510742,-0.0859375,-1.7890625,-0.8671875,0.671875,1.546875,-0.12280607223510742,0.0,243.93112182617188,224.693359375,-0.00027845348813571036,0.0030789992306381464,1.3910149335861206,0.80859375,1.6105983472084613,0.1171875,0.328125,1.78125,3.5882811546325684,3.8302162488301597
r6_s14000_l1,6,14000,1,A,0.620363203761,noise,0.5767551726765103,0.6333121900205261,-0.30270707607269287,-0.234375,-2.0234375,-1.015625,0.5,1.296875,-0.30270707607269287,0.0,249.2528533935547,241.18365478515625,-0.0008064047433435917,0.0029983879067003727,1.3910149335861206,0.80859375,1.6105983472084613,0.1171875,0.328125,1.78125,3.5882811546325684,3.8302162488301597
r6_s14000_l2,6,14000,2,A,0.564408561834,block,0.4509906868139903,0.48199033737182573,-0.14524586498737335,-0.1015625,-1.6691405773162842,-0.8125,0.546875,1.353906273841858,-0.14524586498737335,0.0,224.15838623046875,214.17010498046875,-0.0003940956376027316,0.0029498478397727013,1.3910149335861206,0.80859375,1.6105983472084613,0.1171875,0.328125,1.78125,3.5882811546325684,3.8302162488301597
r6_s14000_l2,6,14000,2,A,0.564408561834,noise,0.4407405224111345,0.4932852409504078,-0.2809726595878601,-0.1953125,-1.8359375,-0.921875,0.453125,1.15625,-0.2809726595878601,0.0,221.27777099609375,213.83038330078125,-0.0008023465634323657,0.0030257084872573614,1.3910149335861206,0.80859375,1.6105983472084613,0.1171875,0.328125,1.78125,3.5882811546325684,3.8302162488301597
r6_s14000_l3,6,14000,3,A,0.574911663169,block,0.44827739066547817,0.4883725378248429,-0.2011260986328125,-0.140625,-1.713281273841858,-0.837890625,0.5234375,1.234375,-0.2011260986328125,0.0,220.06982421875,212.0096435546875,-0.0005697206361219287,0.0029948647134006023,1.3910149335861206,0.80859375,1.6105983472084613,0.1171875,0.328125,1.78125,3.5882811546325684,3.8302162488301597
r6_s14000_l3,6,14000,3,A,0.574911663169,noise,0.44177550739712185,0.4953566480565956,-0.2904719114303589,-0.1953125,-1.90234375,-0.921875,0.4765625,1.1953125,-0.2904719114303589,0.0,222.16287231445312,213.66571044921875,-0.0007982515962794423,0.003122937399893999,1.3910149335861206,0.80859375,1.6105983472084613,0.1171875,0.328125,1.78125,3.5882811546325684,3.8302162488301597
r6_s14000_l4,6,14000,4,A,0.701033003106,block,1.0445287028948467,1.0565301047431093,-0.4335784316062927,-0.3046875,-2.778515577316284,-1.3515625,0.71484375,1.7265625,-0.4335784316062927,0.0,319.8434143066406,312.3657531738281,-0.0008352794102393091,0.003126616356894374,1.3910149335861206,0.80859375,1.6105983472084613,0.1171875,0.328125,1.78125,3.5882811546325684,3.8302162488301597
r6_s14000_l4,6,14000,4,A,0.701033003106,noise,1.004846160058622,1.0944558426185886,-0.32792770862579346,-0.2421875,-2.671875,-1.3125,0.765625,1.9453125,-0.32792770862579346,0.0,347.40216064453125,331.5329284667969,-0.0006105375359766185,0.0029642502777278423,1.3910149335861206,0.80859375,1.6105983472084613,0.1171875,0.328125,1.78125,3.5882811546325684,3.8302162488301597
r6_s14000_l5,6,14000,5,A,0.336881039375,block,0.26503551999727887,0.29094335767957924,-0.1837562918663025,-0.109375,-1.353906273841858,-0.6640625,0.390625,0.934765636920929,-0.1837562918663025,0.0,168.05010986328125,155.77301025390625,-0.000598644430283457,0.0031001337338238955,1.3910149335861206,0.80859375,1.6105983472084613,0.1171875,0.328125,1.78125,3.5882811546325684,3.8302162488301597
r6_s14000_l5,6,14000,5,A,0.336881039375,noise,0.26222678025563556,0.2939714502405235,-0.11679141968488693,-0.0546875,-1.21875,-0.578125,0.4296875,0.9609375,-0.11679141968488693,0.0,193.94085693359375,175.0830078125,-0.00033670247648842633,0.0025946011301130056,1.3910149335861206,0.80859375,1.6105983472084613,0.1171875,0.328125,1.78125,3.5882811546325684,3.8302162488301597
r6_s14000_l6,6,14000,6,B,0.279007018722,block,0.16809240811400944,0.19716986020406102,-0.13451555371284485,-0.0859375,-1.1640625,-0.5703125,0.359375,0.8671875,-0.13451555371284485,0.0,145.6891632080078,140.89697265625,-0.0005679543828591704,0.0031417077407240868,1.3910149335861206,0.80859375,1.6105983472084613,0.1171875,0.328125,1.78125,3.5882811546325684,3.8302162488301597
r6_s14000_l6,6,14000,6,B,0.279007018722,noise,0.17860037253962624,0.18384320647628227,-0.05587807297706604,-0.0234375,-0.953125,-0.4296875,0.375,0.84375,-0.05587807297706604,0.0,163.6975555419922,146.53195190429688,-0.000164858516654931,0.0025081674102693796,1.3910149335861206,0.80859375,1.6105983472084613,0.1171875,0.328125,1.78125,3.5882811546325684,3.8302162488301597
r6_s14000_l7,6,14000,7,C,0.442309263706,block,0.2799248728487227,0.388712300194634,-0.1684502512216568,-0.08984375,-1.5390625,-0.7578125,0.5234375,1.203125,-0.1684502512216568,0.0,189.76829528808594,184.29525756835938,-0.000455651170341298,0.003287864848971367,1.3910149335861206,0.80859375,1.6105983472084613,0.1171875,0.328125,1.78125,3.5882811546325684,3.8302162488301597
r6_s14000_l7,6,14000,7,C,0.442309263706,noise,0.3117869253511782,0.3314750724368625,-0.08157387375831604,-0.03125,-1.333593726158142,-0.6328125,0.53125,1.15625,-0.08157387375831604,0.0,218.20985412597656,200.68548583984375,-0.00019385993073228747,0.0025808128993958235,1.3910149335861206,0.80859375,1.6105983472084613,0.1171875,0.328125,1.78125,3.5882811546325684,3.8302162488301597
r6_s14000_l8,6,14000,8,A,0.403068963143,block,0.23071792059474522,0.27101831965976286,-0.07680092751979828,-0.078125,-1.3046875,-0.6640625,0.5234375,1.197656273841858,-0.07680092751979828,0.0,183.0416717529297,179.41067504882812,-0.00031182970269583166,0.003135517705231905,1.3910149335861206,0.80859375,1.6105983472084613,0.1171875,0.328125,1.78125,3.5882811546325684,3.8302162488301597
r6_s14000_l8,6,14000,8,A,0.403068963143,noise,0.24150457812680137,0.2576348869888867,-0.04473098739981651,-0.0078125,-1.15625,-0.5390625,0.5078125,1.0703125,-0.04473098739981651,0.0,196.46640014648438,182.4210205078125,-8.532885840395465e-05,0.002538242843002081,1.3910149335861206,0.80859375,1.6105983472084613,0.1171875,0.328125,1.78125,3.5882811546325684,3.8302162488301597
r6_s14000_l9,6,14000,9,A,0.37324227185,block,0.21340440213680267,0.21379823154873323,0.0329013392329216,0.015625,-1.109375,-0.53125,0.578125,1.213281273841858,0.0329013392329216,0.0,188.74317932128906,182.5349578857422,0.0001460076600778848,0.0027429002802819014,1.3910149335861206,0.80859375,1.6105983472084613,0.1171875,0.328125,1.78125,3.5882811546325684,3.8302162488301597
r6_s14000_l9,6,14000,9,A,0.37324227185,noise,0.21077705478226696,0.215948590525874,-0.02479461394250393,0.0,-1.0703125,-0.5,0.484375,1.015625,-0.02479461394250393,0.0,186.13233947753906,176.2008056640625,-3.689967343234457e-05,0.00249593798071146,1.3910149335861206,0.80859375,1.6105983472084613,0.1171875,0.328125,1.78125,3.5882811546325684,3.8302162488301597
r6_s14000_l10,6,14000,10,C,0.498263905633,block,0.3138347069422404,0.40527494748433446,-0.10351477563381195,-0.0859375,-1.682031273841858,-0.7734375,0.5703125,1.4140625,-0.10351477563381195,0.0,208.4922637939453,201.82232666015625,-0.0002917454985436052,0.0033123488537967205,1.3910149335861206,0.80859375,1.6105983472084613,0.1171875,0.328125,1.78125,3.5882811546325684,3.8302162488301597
r6_s14000_l10,6,14000,10,C,0.498263905633,noise,0.34478808332372596,0.3547727266947427,-0.06985100358724594,-0.046875,-1.4375,-0.7109375,0.6171875,1.2890625,-0.06985100358724594,0.0,242.0738525390625,235.35809326171875,-0.00018095731502398849,0.0025082069914788008,1.3910149335861206,0.80859375,1.6105983472084613,0.1171875,0.328125,1.78125,3.5882811546325684,3.8302162488301597
r6_s72000_l1,6,72000,1,A,0.642016008731,block,0.7643024126688639,0.7929642995198565,-0.23293134570121765,-0.125,-2.2890625,-1.033203125,0.703125,1.6171875,-0.23293134570121765,0.0,298.00244140625,274.94744873046875,-0.0005069907056167722,0.002937444718554616,1.5339372158050537,0.84375,1.864323641674929,0.1171875,0.3359375,1.9140625,3.8984375,3.6699788835313587
r6_s72000_l1,6,72000,1,A,0.642016008731,noise,0.7706566629586397,0.7862598101298008,-0.3643556833267212,-0.2421875,-2.40625,-1.203125,0.6015625,1.4921875,-0.3643556833267212,0.0,306.2093200683594,292.3350524902344,-0.0008167977794073522,0.00288964225910604,1.5339372158050537,0.84375,1.864323641674929,0.1171875,0.3359375,1.9140625,3.8984375,3.6699788835313587
