run_id,stage,step,bin_index,bin_low,bin_high,contrast,high_count,low_count
9,pilot,14000,4,0.4,1.01,0.015037593984962405,1463,1463
9,pilot,14000,0,0.0,0.05,0.03493449781659397,229,229
9,pilot,14000,1,0.05,0.1,-0.0019342359767891004,517,517
9,pilot,14000,2,0.1,0.2,-0.007554296506137925,1059,1059
9,pilot,14000,3,0.2,0.4,0.020895522388059695,1340,1340
9,pilot,14000,4,0.4,1.01,-0.0034176349965823194,1463,1463
9,pilot,72000,0,0.0,0.05,0.08936170212765959,235,235
9,pilot,72000,1,0.05,0.1,0.16061185468451256,523,523
9,pilot,72000,2,0.1,0.2,0.11845730027548207,1089,1089
9,pilot,72000,3,0.2,0.4,0.15027537372147914,1271,1271
9,pilot,72000,4,0.4,1.01,0.11610738255033548,1490,1490
9,pilot,72000,0,0.0,0.05,-0.017021276595744705,235,235
9,pilot,72000,1,0.05,0.1,0.15487571701720848,523,523
9,pilot,72000,2,0.1,0.2,0.04315886134067959,1089,1089
9,pilot,72000,3,0.2,0.4,0.05507474429583015,1271,1271
9,pilot,72000,4,0.4,1.01,0.05637583892617448,1490,1490
9,pilot,72000,0,0.0,0.05,-0.012765957446808529,235,235
9,pilot,72000,1,0.05,0.1,0.07265774378585088,523,523
9,pilot,72000,2,0.1,0.2,-0.011937557392102782,1089,1089
9,pilot,72000,3,0.2,0.4,0.018095987411487102,1271,1271
9,pilot,72000,4,0.4,1.01,0.012751677852348986,1490,1490
9,pilot,72000,0,0.0,0.05,0.038297872340425476,235,235
9,pilot,72000,1,0.05,0.1,0.007648183556405286,523,523
9,pilot,72000,2,0.1,0.2,-0.009182736455463747,1089,1089
9,pilot,72000,3,0.2,0.4,0.006294256490952055,1271,1271
9,pilot,72000,4,0.4,1.01,0.022147651006711455,1490,1490
9,pilot,72000,0,0.0,0.05,0.07659574468085106,235,235
9,pilot,72000,1,0.05,0.1,0.015296367112810683,523,523
9,pilot,72000,2,0.1,0.2,-0.0027548209366391463,1089,1089
9,pilot,72000,3,0.2,0.4,0.010228166797797034,1271,1271
9,pilot,72000,4,0.4,1.01,0.01140939597315438,1490,1490
9,pilot,72000,0,0.0,0.05,0.08085106382978724,235,235
9,pilot,72000,1,0.05,0.1,0.0019120458891014325,523,523
9,pilot,72000,2,0.1,0.2,-0.0045913682277318735,1089,1089
9,pilot,72000,3,0.2,0.4,0.024390243902438935,1271,1271
9,pilot,72000,4,0.4,1.01,-0.00402684563758382,1490,1490
9,pilot,72000,0,0.0,0.05,0.09361702127659588,235,235
9,pilot,72000,1,0.05,0.1,0.055449330783938766,523,523
9,pilot,72000,2,0.1,0.2,0.09641873278236912,1089,1089
9,pilot,72000,3,0.2,0.4,0.06136900078678209,1271,1271
9,pilot,72000,4,0.4,1.01,0.039597315436241565,1490,1490
9,pilot,72000,0,0.0,0.05,-0.04255319148936165,235,235
9,pilot,72000,1,0.05,0.1,0.07265774378585088,523,523
9,pilot,72000,2,0.1,0.2,0.038567493112947604,1089,1089
9,pilot,72000,3,0.2,0.4,0.050354051927616106,1271,1271
9,pilot,72000,4,0.4,1.01,0.06845637583892628,1490,1490
9,pilot,72000,0,0.0,0.05,-0.05531914893617018,235,235
9,pilot,72000,1,0.05,0.1,0.01147227533460815,523,523
9,pilot,72000,2,0.1,0.2,0.045913682277318735,1089,1089
9,pilot,72000,3,0.2,0.4,0.03461841070023597,1271,1271
9,pilot,72000,4,0.4,1.01,0.025503355704698083,1490,1490
9,pilot,72000,0,0.0,0.05,0.06382978723404253,235,235
9,pilot,72000,1,0.05,0.1,0.0019120458891013214,523,523
9,pilot,72000,2,0.1,0.2,0.0505050505050505,1089,1089
9,pilot,72000,3,0.2,0.4,0.06766325727773403,1271,1271
9,pilot,72000,4,0.4,1.01,0.016107382550335503,1490,1490
9,pilot,143000,0,0.0,0.05,0.0,233,233
9,pilot,143000,1,0.05,0.1,0.07581967213114749,488,488
9,pilot,143000,2,0.1,0.2,0.0931098696461824,1074,1074
9,pilot,143000,3,0.2,0.4,0.08443067389620451,1291,1291
9,pilot,143000,4,0.4,1.01,0.08212877792378448,1522,1522
9,pilot,143000,0,0.0,0.05,0.030042918454935563,233,233
9,pilot,143000,1,0.05,0.1,-0.012295081967213073,488,488
9,pilot,143000,2,0.1,0.2,0.003724394785847296,1074,1074
9,pilot,143000,3,0.2,0.4,0.031758326878388754,1291,1291
9,pilot,143000,4,0.4,1.01,0.005913272010512505,1522,1522
9,pilot,143000,0,0.0,0.05,0.06437768240343344,233,233
9,pilot,143000,1,0.05,0.1,-0.008196721311475308,488,488
9,pilot,143000,2,0.1,0.2,0.04003724394785857,1074,1074
9,pilot,143000,3,0.2,0.4,0.024012393493415995,1291,1291
9,pilot,143000,4,0.4,1.01,0.030223390275952666,1522,1522
9,pilot,143000,0,0.0,0.05,0.07725321888412018,233,233
9,pilot,143000,1,0.05,0.1,0.020491803278688492,488,488
9,pilot,143000,2,0.1,0.2,0.08007448789571692,1074,1074
9,pilot,143000,3,0.2,0.4,0.07745933384972892,1291,1291
9,pilot,143000,4,0.4,1.01,0.02562417871222078,1522,1522
9,pilot,143000,0,0.0,0.05,0.0,233,233
9,pilot,143000,1,0.05,0.1,0.11680327868852469,488,488
9,pilot,143000,2,0.1,0.2,0.07821229050279332,1074,1074
9,pilot,143000,3,0.2,0.4,0.08443067389620451,1291,1291
9,pilot,143000,4,0.4,1.01,0.05321944809461243,1522,1522
9,pilot,143000,0,0.0,0.05,-0.0429184549356223,233,233
9,pilot,143000,1,0.05,0.1,0.0840163934426229,488,488
9,pilot,143000,2,0.1,0.2,0.05121042830540046,1074,1074
9,pilot,143000,3,0.2,0.4,0.02323780015491861,1291,1291
9,pilot,143000,4,0.4,1.01,0.013140604467805517,1522,1522
9,pilot,143000,0,0.0,0.05,0.03862660944206009,233,233
9,pilot,143000,1,0.05,0.1,0.1045081967213114,488,488
9,pilot,143000,2,0.1,0.2,0.15828677839851024,1074,1074
9,pilot,143000,3,0.2,0.4,0.16498838109992253,1291,1291
9,pilot,143000,4,0.4,1.01,0.1412614980289093,1522,1522
9,pilot,143000,0,0.0,0.05,0.03862660944206009,233,233
9,pilot,143000,1,0.05,0.1,0.12909836065573765,488,488
9,pilot,143000,2,0.1,0.2,0.14059590316573556,1074,1074
9,pilot,143000,3,0.2,0.4,0.1525948876839659,1291,1291
9,pilot,143000,4,0.4,1.01,0.2871222076215506,1522,1522
9,pilot,143000,0,0.0,0.05,0.09442060085836912,233,233
9,pilot,143000,1,0.05,0.1,-0.006147540983606481,488,488
9,pilot,143000,2,0.1,0.2,0.03258845437616387,1074,1074
9,pilot,143000,3,0.2,0.4,0.05344694035631292,1291,1291
9,pilot,143000,4,0.4,1.01,-0.007227332457293012,1522,1522
9,pilot,143000,0,0.0,0.05,0.03433476394849788,233,233
9,pilot,143000,1,0.05,0.1,0.061475409836065587,488,488
9,pilot,143000,2,0.1,0.2,0.06517690875232773,1074,1074
9,pilot,143000,3,0.2,0.4,0.04260263361735095,1291,1291
9,pilot,143000,4,0.4,1.01,0.05519053876478319,1522,1522
9,pilot,143000,0,0.0,0.05,0.060085836909871126,233,233
9,pilot,143000,1,0.05,0.1,0.139344262295082,488,488
9,pilot,143000,2,0.1,0.2,0.14432029795158285,1074,1074
9,pilot,143000,3,0.2,0.4,0.13710302091402005,1291,1291
9,pilot,143000,4,0.4,1.01,0.15243101182654406,1522,1522
9,pilot,143000,0,0.0,0.05,0.047210300429184615,233,233
9,pilot,143000,1,0.05,0.1,0.0348360655737705,488,488
9,pilot,143000,2,0.1,0.2,0.046554934823091254,1074,1074
9,pilot,143000,3,0.2,0.4,-0.0023237800154918276,1291,1291
9,pilot,143000,4,0.4,1.01,0.009198423127463884,1522,1522
