run_id,step,beta,high_layer,low_layer,kl_gap,nll_gap,magnitude_ratio,directional_ds_contrast
2,143000,0.75,7,8,0.06053326306519691,0.05019210886072245,1.0000001442285469,0.01070601851851849
3,14000,0.35,3,2,0.13992905616760254,0.14703897193626134,1.0000001324547667,0.06438078703703701
3,14000,0.35,4,1,0.1287991150661751,0.13380376497904456,1.0000001324547743,0.05635127314814811
3,14000,0.35,5,10,0.04745622641510433,0.05735406169184917,1.0000001639916123,0.010416666666666685
3,14000,0.5,3,2,0.24533919714115282,0.2567067499513978,1.0000000286985347,0.07877604166666669
3,14000,0.5,4,1,0.182838354949598,0.194169839223226,1.0000003377597253,0.04817708333333326
3,14000,0.5,5,10,0.08655303937417491,0.11086186656245461,1.0000001898518804,0.016999421296296335
3,14000,0.5,6,7,0.04090623943893995,0.057765307249846354,1.0000002119276394,0.01634837962962965
3,14000,0.75,3,10,0.5366354187329611,0.597199598948161,1.000000397364454,0.10980902777777785
3,14000,0.75,4,7,0.305483427312639,0.3592602058693216,1.0000001324547947,0.07573784722222221
3,14000,0.75,1,9,0.2148506751766912,0.26247409537986466,1.0000000117737569,0.059244791666666685
3,14000,0.75,2,8,0.19379301424379702,0.237895276811388,1.0000001824932296,0.06459780092592582
3,14000,0.75,5,6,0.07010647102638534,0.10291996708622675,1.0000001854367004,0.02524594907407407
3,72000,0.35,3,2,0.3874112585628475,0.3874789167333531,1.0000003532126478,0.14351851851851855
3,72000,0.35,4,1,0.3444431793910486,0.33251382686473724,1.0000002176042742,0.13375289351851855
3,72000,0.35,5,10,0.16889772591767482,0.17377242335566762,1.0000004257473276,0.052372685185185175
3,72000,0.35,6,9,0.10479822202965067,0.11594269010755748,1.0000008199584263,0.033926504629629595
3,72000,0.35,7,8,0.03166937276169107,0.03202009201049805,1.0000000567663319,0.006365740740740811
3,72000,0.5,3,2,0.6925193579108626,0.7009584020685268,1.000000077265256,0.16847511574074076
3,72000,0.5,4,1,0.5574920409255557,0.5542158550686304,1.0000002980232368,0.14098668981481483
3,72000,0.5,5,10,0.3072080336235188,0.32098020447625053,1.0000005717632066,0.0661168981481482
3,72000,0.5,6,9,0.19539925014531168,0.21681153332745595,1.0000001898518567,0.043836805555555525
3,72000,0.5,7,8,0.04832413019957371,0.041325763419822414,1.0000004172325743,0.010923032407407385
3,72000,0.75,3,2,1.076326021441707,1.0958806143866646,1.000000105963816,0.15747974537037035
3,72000,0.75,4,10,0.8063078301924247,0.8406601658573858,1.0000002266448367,0.12145543981481488
3,72000,0.75,5,9,0.4841405241577714,0.5171771226105868,1.00000006769911,0.07110821759259245
3,72000,0.75,6,8,0.3161892074125785,0.33416472540961384,1.0000002325317514,0.04955150462962954
3,72000,0.75,7,1,0.05984219356819431,0.05215402885719578,1.0000001412850843,-7.233796296290951e-05
3,143000,0.35,3,2,0.38808416713167115,0.4092960710878726,1.000000141915827,0.14641203703703703
3,143000,0.35,4,1,0.3633080814723615,0.3689259423149956,1.000000230219024,0.12123842592592593
3,143000,0.35,5,10,0.19579755156128492,0.19516211968881098,1.0000000157684201,0.0502748842592593
3,143000,0.35,6,9,0.08316377467579311,0.09254576541759346,1.0000000157684248,0.02256944444444442
3,143000,0.5,3,2,0.6968708645414423,0.7375365981349238,1.0000001743988052,0.17505787037037035
3,143000,0.5,4,1,0.6196259900375649,0.647492938571506,1.0000001434926697,0.14337384259259262
3,143000,0.5,5,10,0.3472875577432138,0.3653813644691749,1.0000002384185638,0.07523148148148145
