run_id,step,progress,layer,beta,top1_agreement,top1_damage,intervened_nll,nll_damage,kl,activation_relative_magnitude,activation_absolute_rms,family,catastrophic
2,14000,0.0979020979020979,6,0.35,0.7489149305555556,0.2510850694444444,4.097355895572239,0.2333124213748508,0.20961951105682938,0.3500001849951568,0.5940236979060702,activation_noise,False
2,14000,0.0979020979020979,6,0.5,0.6614583333333334,0.3385416666666667,4.304670969645183,0.44062749544779467,0.39668708487793247,0.49999994481051413,0.8486047607881051,activation_noise,False
2,14000,0.0979020979020979,6,0.75,0.531177662037037,0.468822337962963,4.764939837985569,0.9008963637881808,0.8241908439883479,0.749999980131785,1.2729075793866758,activation_noise,False
2,14000,0.0979020979020979,7,0.35,0.7578125,0.2421875,4.082590050167507,0.21854657597012,0.20262309191403566,0.3500000426062831,0.6756331501183687,activation_noise,False
2,14000,0.0979020979020979,7,0.5,0.6647135416666666,0.3352864583333333,4.286609261124223,0.4225657869268347,0.3853610809202548,0.5000001622570885,0.9651904900868734,activation_noise,False
2,14000,0.0979020979020979,7,0.75,0.529296875,0.470703125,4.759869593161124,0.895826118963736,0.8165857526991103,0.7500000816804391,1.4477853730872825,activation_noise,False
2,14000,0.0979020979020979,8,0.35,0.7698206018518517,0.23017939814814817,4.074523369471232,0.2104798952738444,0.19793664581245846,0.3500000602669186,0.7539086231478938,activation_noise,False
2,14000,0.0979020979020979,8,0.5,0.6822916666666666,0.3177083333333333,4.258786890241835,0.39474341604444707,0.36703212724791634,0.5000001468040325,1.0770123313974451,activation_noise,False
2,14000,0.0979020979020979,8,0.75,0.5517939814814814,0.44820601851851855,4.674223599610505,0.8101801254131176,0.7545924959359346,0.7499999779242057,1.61551833152771,activation_noise,False
2,14000,0.0979020979020979,9,0.35,0.7683738425925926,0.23162615740740744,4.058202019444218,0.19415854524683063,0.19121639044196517,0.3500000569555495,0.8529538092789827,activation_noise,False
2,14000,0.0979020979020979,9,0.5,0.6839554398148148,0.31604456018518523,4.227856397628784,0.3638129234313964,0.3504493556640766,0.4999999977924206,1.2185053383862532,activation_noise,False
2,14000,0.0979020979020979,9,0.75,0.5559895833333334,0.4440104166666667,4.60511498981052,0.7410715156131321,0.7082866938025864,0.7499998476770189,1.827757588139287,activation_noise,False
2,14000,0.0979020979020979,10,0.35,0.7596209490740741,0.24037905092592593,4.046326328206946,0.18228285400955768,0.17716147226315956,0.34999995209552626,1.014910243175648,activation_noise,False
2,14000,0.0979020979020979,10,0.5,0.673828125,0.326171875,4.214778025945027,0.3507345517476399,0.33754898773299324,0.4999999911696823,1.4498717299214114,activation_noise,False
2,14000,0.0979020979020979,10,0.75,0.5443431712962963,0.45565682870370366,4.591507470166242,0.7274639959688539,0.6997596224149069,0.75,2.174807795771846,activation_noise,False
2,72000,0.5034965034965035,1,0.35,0.7834924768518519,0.21650752314814817,3.8695687011436184,0.14340812188607682,0.13921803346386663,0.35000008675787186,0.2771662528868075,activation_noise,False
2,72000,0.5034965034965035,1,0.5,0.6762152777777778,0.3237847222222222,4.092111508051555,0.3659509287940132,0.34983484833328815,0.5000000176606355,0.39595168166690403,activation_noise,False
2,72000,0.5034965034965035,1,0.75,0.4841579861111111,0.5158420138888888,4.85391632715861,1.127755747901069,1.0835418303807576,0.7499999205271403,0.5939274584805525,activation_noise,False
2,72000,0.5034965034965035,2,0.35,0.7760416666666666,0.22395833333333334,3.8962178583498357,0.17005727909229426,0.16507487992445627,0.34999997637890007,0.31399676755622585,activation_noise,False
2,72000,0.5034965034965035,2,0.5,0.6694878472222222,0.3305121527777778,4.128001221904048,0.4018406426465071,0.3853447304831611,0.49999995364083183,0.44856685179251216,activation_noise,False
2,72000,0.5034965034965035,2,0.75,0.4769965277777778,0.5230034722222222,4.865085283915202,1.1389247046576605,1.0906802305468806,0.7499998741679721,0.6728501077051516,activation_noise,False
2,72000,0.5034965034965035,3,0.35,0.6359953703703703,0.3640046296296296,4.293846324638085,0.5676857453805432,0.5471282248143797,0.35000000618122246,0.38179940426791154,activation_noise,False
2,72000,0.5034965034965035,3,0.5,0.4998553240740741,0.5001446759259259,4.8689789595427335,1.1428183802851926,1.0952603684531317,0.49999989403618705,0.5454277219595733,activation_noise,False
